holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,day_of_week,hour
None,281.95,0.0,0.0,90,Clouds,May,Friday,18
None,281.75,0.0,0.0,90,Clouds,May,Friday,19
None,281.43,0.0,0.0,90,Clouds,May,Friday,20
None,281.1,0.0,0.0,90,Clouds,May,Friday,21
None,280.81,0.0,0.0,90,Clouds,May,Friday,22
None,280.27,0.0,0.0,75,Clouds,May,Friday,23
None,279.77,0.0,0.0,75,Clouds,May,Saturday,0
None,279.05,0.0,0.0,1,Clear,May,Saturday,1
None,278.51,0.0,0.0,90,Clouds,May,Saturday,2
None,278.06,0.0,0.0,40,Clouds,May,Saturday,3
None,277.4,0.0,0.0,1,Clear,May,Saturday,4
None,276.31,0.0,0.0,20,Clouds,May,Saturday,5
None,275.75,0.0,0.0,1,Clear,May,Saturday,6
None,275.76,0.0,0.0,1,Clear,May,Saturday,7
None,276.81,0.0,0.0,1,Clear,May,Saturday,8
None,278.59,0.0,0.0,1,Clear,May,Saturday,9
None,280.76,0.0,0.0,1,Clear,May,Saturday,10
None,282.69,0.0,0.0,1,Clear,May,Saturday,11
None,284.91,0.0,0.0,1,Clear,May,Saturday,12
None,287.09,0.0,0.0,1,Clear,May,Saturday,13
None,288.72,0.0,0.0,1,Clear,May,Saturday,14
None,290.01,0.0,0.0,1,Clear,May,Saturday,15
None,290.97,0.0,0.0,1,Clear,May,Saturday,16
None,291.5,0.0,0.0,1,Clear,May,Saturday,17
None,291.74,0.0,0.0,1,Clear,May,Saturday,18
None,291.51,0.0,0.0,1,Clear,May,Saturday,19
None,290.43,0.0,0.0,75,Clouds,May,Saturday,20
None,288.93,0.0,0.0,1,Clear,May,Saturday,21
None,287.0,0.0,0.0,75,Clouds,May,Saturday,22
None,286.71,0.0,0.0,75,Clouds,May,Saturday,23
None,286.18,0.0,0.0,90,Drizzle,May,Sunday,0
None,286.18,0.0,0.0,90,Rain,May,Sunday,0
None,285.59,0.0,0.0,90,Clouds,May,Sunday,1
None,284.28,0.0,0.0,75,Squall,May,Sunday,2
None,282.26,0.0,0.0,75,Clouds,May,Sunday,3
None,280.23,0.0,0.0,1,Clear,May,Sunday,4
None,279.1,0.0,0.0,1,Clear,May,Sunday,5
None,278.24,0.0,0.0,1,Clear,May,Sunday,6
None,278.09,0.0,0.0,1,Clear,May,Sunday,7
None,278.68,0.0,0.0,40,Clouds,May,Sunday,8
None,279.29,0.0,0.0,90,Clouds,May,Sunday,9
None,279.95,0.0,0.0,90,Clouds,May,Sunday,10
None,280.75,0.0,0.0,75,Clouds,May,Sunday,11
None,281.75,0.0,0.0,40,Clouds,May,Sunday,12
None,282.79,0.0,0.0,75,Clouds,May,Sunday,13
None,283.37,0.0,0.0,1,Clear,May,Sunday,14
None,283.26,0.0,0.0,75,Clouds,May,Sunday,15
None,283.1,0.0,0.0,75,Clouds,May,Sunday,16
None,283.38,0.0,0.0,75,Clouds,May,Sunday,17
None,283.41,0.0,0.0,40,Clouds,May,Sunday,18
None,283.3,0.0,0.0,40,Clouds,May,Sunday,19
None,282.46,0.0,0.0,40,Clouds,May,Sunday,20
None,281.09,0.0,0.0,20,Clouds,May,Sunday,21
None,280.16,0.0,0.0,1,Clear,May,Sunday,22
None,278.74,0.0,0.0,1,Clear,May,Sunday,23
None,277.57,0.0,0.0,1,Clear,May,Monday,0
None,276.87,0.0,0.0,1,Clear,May,Monday,1
None,276.3,0.0,0.0,1,Clear,May,Monday,2
None,275.69,0.0,0.0,1,Clear,May,Monday,3
None,274.77,0.0,0.0,1,Clear,May,Monday,4
None,274.21,0.0,0.0,1,Clear,May,Monday,5
None,273.79,0.0,0.0,1,Clear,May,Monday,6
None,274.53,0.0,0.0,1,Clear,May,Monday,7
None,276.16,0.0,0.0,1,Clear,May,Monday,8
None,278.61,0.0,0.0,1,Clear,May,Monday,9
None,280.02,0.0,0.0,1,Clear,May,Monday,10
None,281.24,0.0,0.0,1,Clear,May,Monday,11
None,282.56,0.0,0.0,1,Clear,May,Monday,12
None,283.69,0.0,0.0,1,Clear,May,Monday,13
None,284.93,0.0,0.0,1,Clear,May,Monday,14
None,285.37,0.0,0.0,1,Clear,May,Monday,15
None,286.48,0.0,0.0,1,Clear,May,Monday,16
None,286.93,0.0,0.0,1,Clear,May,Monday,17
None,287.21,0.0,0.0,1,Clear,May,Monday,18
None,287.25,0.0,0.0,1,Clear,May,Monday,19
None,286.59,0.0,0.0,1,Clear,May,Monday,20
None,284.73,0.0,0.0,1,Clear,May,Monday,21
None,282.96,0.0,0.0,1,Clear,May,Monday,22
None,281.11,0.0,0.0,1,Clear,May,Monday,23
None,279.3,0.0,0.0,1,Clear,May,Tuesday,0
None,278.36,0.0,0.0,1,Clear,May,Tuesday,1
None,277.66,0.0,0.0,1,Clear,May,Tuesday,2
None,276.82,0.0,0.0,1,Clear,May,Tuesday,3
None,276.18,0.0,0.0,1,Clear,May,Tuesday,4
None,275.85,0.0,0.0,1,Clear,May,Tuesday,5
None,276.27,0.0,0.0,40,Clouds,May,Tuesday,6
None,277.38,0.0,0.0,1,Clear,May,Tuesday,7
None,279.03,0.0,0.0,90,Clouds,May,Tuesday,8
None,281.85,0.0,0.0,75,Clouds,May,Tuesday,9
None,286.53,0.0,0.0,75,Clouds,May,Tuesday,10
None,287.5,0.0,0.0,90,Rain,May,Tuesday,11
None,287.44,0.0,0.0,90,Rain,May,Tuesday,12
None,287.86,0.0,0.0,90,Rain,May,Tuesday,13
None,289.28,0.0,0.0,40,Clouds,May,Tuesday,14
None,290.73,0.0,0.0,1,Clear,May,Tuesday,15
None,292.22,0.0,0.0,1,Clear,May,Tuesday,16
None,293.74,0.0,0.0,1,Clear,May,Tuesday,17
None,295.09,0.0,0.0,75,Clouds,May,Tuesday,18
None,295.0,0.0,0.0,1,Clear,May,Tuesday,19
None,294.49,0.0,0.0,1,Clear,May,Tuesday,20
None,293.03,0.0,0.0,75,Clouds,May,Tuesday,21
None,292.57,0.0,0.0,1,Clear,May,Tuesday,22
None,291.59,0.0,0.0,1,Clear,May,Tuesday,23
None,291.05,0.0,0.0,1,Clear,May,Wednesday,0
None,290.04,0.0,0.0,1,Clear,May,Wednesday,1
None,288.64,0.0,0.0,1,Clear,May,Wednesday,2
None,286.69,0.0,0.0,1,Clear,May,Wednesday,3
None,285.73,0.0,0.0,1,Clear,May,Wednesday,4
None,284.49,0.0,0.0,1,Clear,May,Wednesday,5
None,283.12,0.0,0.0,1,Clear,May,Wednesday,6
None,285.13,0.0,0.0,20,Clouds,May,Wednesday,7
None,287.82,0.0,0.0,1,Clear,May,Wednesday,8
None,292.46,0.0,0.0,1,Clear,May,Wednesday,9
None,295.22,0.0,0.0,75,Clouds,May,Wednesday,10
None,295.35,0.0,0.0,75,Rain,May,Wednesday,11
None,296.55,0.0,0.0,75,Clouds,May,Wednesday,12
None,299.52,0.0,0.0,40,Clouds,May,Wednesday,13
None,302.46,0.0,0.0,40,Clouds,May,Wednesday,14
None,304.66,0.0,0.0,1,Clear,May,Wednesday,15
None,306.61,0.0,0.0,20,Clouds,May,Wednesday,16
None,308.24,0.0,0.0,20,Clouds,May,Wednesday,17
None,307.66,0.0,0.0,1,Clear,May,Wednesday,18
None,306.02,0.0,0.0,1,Clear,May,Wednesday,19
None,303.83,0.0,0.0,1,Clear,May,Wednesday,20
None,300.28,0.0,0.0,1,Clear,May,Wednesday,21
None,298.27,0.0,0.0,1,Clear,May,Wednesday,22
None,296.21,0.0,0.0,1,Clear,May,Wednesday,23
None,294.76,0.0,0.0,1,Clear,May,Thursday,0
None,293.2,0.0,0.0,1,Clear,May,Thursday,1
None,291.53,0.0,0.0,1,Clear,May,Thursday,2
None,289.96,0.0,0.0,1,Clear,May,Thursday,3
None,288.53,0.0,0.0,1,Clear,May,Thursday,4
None,286.42,0.0,0.0,1,Clear,May,Thursday,5
None,285.43,0.0,0.0,1,Clear,May,Thursday,6
None,286.21,0.0,0.0,40,Clouds,May,Thursday,7
None,287.79,0.0,0.0,75,Clouds,May,Thursday,8
None,289.36,0.0,0.0,1,Clear,May,Thursday,9
None,289.71,0.0,0.0,1,Clear,May,Thursday,10
None,290.67,0.0,0.0,1,Clear,May,Thursday,11
None,292.09,0.0,0.0,1,Clear,May,Thursday,12
None,294.14,0.0,0.0,1,Clear,May,Thursday,13
None,295.77,0.0,0.0,1,Clear,May,Thursday,14
None,296.79,0.0,0.0,1,Clear,May,Thursday,15
None,297.59,0.0,0.0,40,Clouds,May,Thursday,16
None,298.13,0.0,0.0,40,Clouds,May,Thursday,17
None,298.29,0.0,0.0,75,Clouds,May,Thursday,18
None,298.25,0.0,0.0,75,Clouds,May,Thursday,19
None,297.3,0.0,0.0,1,Clear,May,Thursday,20
None,295.44,0.0,0.0,1,Clear,May,Thursday,21
None,293.87,0.0,0.0,1,Clear,May,Thursday,22
None,292.47,0.0,0.0,1,Clear,May,Thursday,23
None,291.73,0.0,0.0,75,Clouds,May,Friday,0
None,291.08,0.0,0.0,1,Clear,May,Friday,1
None,290.27,0.0,0.0,1,Clear,May,Friday,2
None,288.97,0.0,0.0,1,Clear,May,Friday,3
None,288.31,0.0,0.0,1,Clear,May,Friday,4
None,286.37,0.0,0.0,1,Clear,May,Friday,5
None,285.31,0.0,0.0,1,Clear,May,Friday,6
None,285.41,0.0,0.0,40,Clouds,May,Friday,7
None,288.21,0.0,0.0,1,Clear,May,Friday,8
None,291.15,0.0,0.0,1,Clear,May,Friday,9
None,293.82,0.0,0.0,1,Clear,May,Friday,10
None,296.05,0.0,0.0,1,Clear,May,Friday,11
None,297.9,0.0,0.0,1,Clear,May,Friday,12
None,299.15,0.0,0.0,1,Clear,May,Friday,13
None,299.97,0.0,0.0,1,Clear,May,Friday,14
None,300.45,0.0,0.0,1,Clear,May,Friday,16
None,300.26,0.0,0.0,1,Clear,May,Friday,17
None,299.83,0.0,0.0,1,Clear,May,Friday,18
None,299.03,0.0,0.0,1,Clear,May,Friday,19
None,298.21,0.0,0.0,1,Clear,May,Friday,20
None,296.71,0.0,0.0,1,Clear,May,Friday,21
None,295.53,0.0,0.0,1,Clear,May,Friday,22
None,294.45,0.0,0.0,75,Clouds,May,Friday,23
None,293.38,0.0,0.0,90,Clouds,May,Saturday,0
None,292.04,0.0,0.0,90,Drizzle,May,Saturday,1
None,291.39,0.0,0.0,90,Rain,May,Saturday,2
None,290.8,0.0,0.0,90,Rain,May,Saturday,3
None,290.48,0.0,0.0,90,Clouds,May,Saturday,4
None,289.92,0.0,0.0,90,Rain,May,Saturday,5
None,288.82,0.0,0.0,90,Rain,May,Saturday,6
None,287.15,0.0,0.0,90,Rain,May,Saturday,7
None,287.15,0.0,0.0,90,Mist,May,Saturday,7
None,287.15,0.0,0.0,90,Drizzle,May,Saturday,7
None,286.63,0.0,0.0,90,Drizzle,May,Saturday,8
None,286.79,0.0,0.0,90,Clouds,May,Saturday,9
None,286.98,0.0,0.0,90,Clouds,May,Saturday,10
None,287.76,0.0,0.0,90,Clouds,May,Saturday,11
None,288.22,0.0,0.0,90,Clouds,May,Saturday,12
None,288.6,0.0,0.0,90,Clouds,May,Saturday,13
None,288.56,0.0,0.0,90,Rain,May,Saturday,14
None,288.56,0.0,0.0,90,Mist,May,Saturday,14
None,288.56,0.0,0.0,90,Rain,May,Saturday,14
None,287.89,0.0,0.0,90,Rain,May,Saturday,15
None,287.89,0.0,0.0,90,Mist,May,Saturday,15
None,287.89,0.0,0.0,90,Rain,May,Saturday,15
None,287.25,0.0,0.0,90,Rain,May,Saturday,16
None,287.25,0.0,0.0,90,Mist,May,Saturday,16
None,287.25,0.0,0.0,90,Rain,May,Saturday,16
None,286.91,0.0,0.0,90,Rain,May,Saturday,17
None,286.91,0.0,0.0,90,Mist,May,Saturday,17
None,286.91,0.0,0.0,90,Rain,May,Saturday,17
None,287.29,0.0,0.0,90,Clouds,May,Saturday,18
None,287.29,0.0,0.0,90,Clouds,May,Saturday,19
None,287.18,0.0,0.0,90,Clouds,May,Saturday,20
None,287.23,0.0,0.0,90,Clouds,May,Saturday,21
None,287.01,0.0,0.0,90,Clouds,May,Saturday,22
None,286.82,0.0,0.0,90,Clouds,May,Saturday,23
None,286.78,0.0,0.0,90,Mist,May,Sunday,0
None,286.78,0.0,0.0,90,Mist,May,Sunday,1
None,286.78,0.0,0.0,90,Rain,May,Sunday,1
None,286.66,0.0,0.0,90,Mist,May,Sunday,2
None,286.66,0.0,0.0,90,Rain,May,Sunday,2
None,286.63,0.0,0.0,40,Mist,May,Sunday,3
None,286.83,0.0,0.0,40,Clouds,May,Sunday,4
None,286.88,0.0,0.0,1,Thunderstorm,May,Sunday,5
None,286.88,0.0,0.0,1,Thunderstorm,May,Sunday,5
None,286.88,0.0,0.0,1,Rain,May,Sunday,5
None,286.78,0.0,0.0,90,Rain,May,Sunday,6
None,286.78,0.0,0.0,90,Thunderstorm,May,Sunday,6
None,286.78,0.0,0.0,90,Mist,May,Sunday,6
None,286.78,0.0,0.0,90,Thunderstorm,May,Sunday,6
None,286.78,0.0,0.0,90,Thunderstorm,May,Sunday,6
None,286.52,0.0,0.0,90,Rain,May,Sunday,7
None,286.52,0.0,0.0,90,Mist,May,Sunday,7
None,286.52,0.0,0.0,90,Rain,May,Sunday,7
None,286.52,0.0,0.0,90,Thunderstorm,May,Sunday,7
None,286.37,0.0,0.0,90,Thunderstorm,May,Sunday,8
None,286.37,0.0,0.0,90,Mist,May,Sunday,8
None,286.37,0.0,0.0,90,Thunderstorm,May,Sunday,8
None,286.37,0.0,0.0,90,Rain,May,Sunday,8
None,286.37,0.0,0.0,90,Rain,May,Sunday,8
None,286.36,0.0,0.0,90,Thunderstorm,May,Sunday,9
None,286.36,0.0,0.0,90,Mist,May,Sunday,9
None,286.36,0.0,0.0,90,Rain,May,Sunday,9
None,286.36,0.0,0.0,90,Thunderstorm,May,Sunday,9
None,286.36,0.0,0.0,90,Thunderstorm,May,Sunday,9
None,287.15,0.0,0.0,90,Thunderstorm,May,Sunday,10
None,287.15,0.0,0.0,90,Mist,May,Sunday,10
None,287.15,0.0,0.0,90,Thunderstorm,May,Sunday,10
None,287.15,0.0,0.0,90,Rain,May,Sunday,10
None,287.15,0.0,0.0,90,Rain,May,Sunday,10
None,287.15,0.0,0.0,90,Thunderstorm,May,Sunday,10
None,287.32,0.0,0.0,90,Rain,May,Sunday,11
None,287.32,0.0,0.0,90,Mist,May,Sunday,11
None,287.32,0.0,0.0,90,Rain,May,Sunday,11
None,289.19,0.0,0.0,90,Mist,May,Sunday,12
None,289.19,0.0,0.0,90,Rain,May,Sunday,12
None,289.19,0.0,0.0,90,Rain,May,Sunday,12
None,291.15,0.0,0.0,90,Mist,May,Sunday,13
None,293.82,0.0,0.0,1,Clear,May,Sunday,14
None,296.21,0.0,0.0,1,Clear,May,Sunday,15
None,298.51,0.0,0.0,40,Clouds,May,Sunday,16
None,298.76,0.0,0.0,75,Clouds,May,Sunday,17
None,299.64,0.0,0.0,40,Clouds,May,Sunday,18
None,299.42,0.0,0.0,1,Clear,May,Sunday,19
None,298.94,0.0,0.0,1,Clear,May,Sunday,20
None,297.22,0.0,0.0,1,Clear,May,Sunday,21
None,295.52,0.0,0.0,1,Clear,May,Sunday,22
None,294.85,0.0,0.0,1,Clear,May,Sunday,23
None,294.72,0.0,0.0,1,Clear,May,Monday,0
None,294.41,0.0,0.0,1,Clear,May,Monday,1
None,293.73,0.0,0.0,1,Clear,May,Monday,2
None,293.67,0.0,0.0,40,Clouds,May,Monday,3
None,293.27,0.0,0.0,90,Clouds,May,Monday,4
None,292.97,0.0,0.0,75,Clouds,May,Monday,5
None,292.8,0.0,0.0,40,Clouds,May,Monday,6
None,292.08,0.0,0.0,90,Thunderstorm,May,Monday,7
None,292.08,0.0,0.0,90,Mist,May,Monday,7
None,292.08,0.0,0.0,90,Thunderstorm,May,Monday,7
None,292.08,0.0,0.0,90,Thunderstorm,May,Monday,7
None,291.21,0.0,0.0,90,Rain,May,Monday,8
None,291.21,0.0,0.0,90,Mist,May,Monday,8
None,291.21,0.0,0.0,90,Thunderstorm,May,Monday,8
None,291.21,0.0,0.0,90,Thunderstorm,May,Monday,8
None,291.52,0.0,0.0,90,Haze,May,Monday,9
None,291.52,0.0,0.0,90,Mist,May,Monday,9
None,291.52,0.0,0.0,90,Rain,May,Monday,9
None,292.72,0.0,0.0,75,Haze,May,Monday,10
None,292.72,0.0,0.0,75,Mist,May,Monday,10
None,292.72,0.0,0.0,75,Rain,May,Monday,10
None,294.21,0.0,0.0,40,Mist,May,Monday,11
None,296.43,0.0,0.0,75,Clouds,May,Monday,12
None,297.81,0.0,0.0,75,Clouds,May,Monday,13
None,298.61,0.0,0.0,75,Clouds,May,Monday,14
None,297.41,0.0,0.0,75,Thunderstorm,May,Monday,15
None,294.28,0.0,0.0,90,Thunderstorm,May,Monday,17
None,294.28,0.0,0.0,90,Thunderstorm,May,Monday,17
None,294.28,0.0,0.0,90,Rain,May,Monday,17
None,294.28,0.0,0.0,90,Mist,May,Monday,17
None,294.28,0.0,0.0,90,Rain,May,Monday,17
None,291.74,0.0,0.0,90,Rain,May,Monday,18
None,291.74,0.0,0.0,90,Mist,May,Monday,18
None,291.74,0.0,0.0,90,Thunderstorm,May,Monday,18
None,291.74,0.0,0.0,90,Rain,May,Monday,18
None,291.74,0.0,0.0,90,Thunderstorm,May,Monday,18
None,291.3,0.0,0.0,90,Thunderstorm,May,Monday,19
None,291.3,0.0,0.0,90,Rain,May,Monday,19
None,291.94,0.0,0.0,90,Rain,May,Monday,20
None,291.94,0.0,0.0,90,Mist,May,Monday,20
None,291.85,0.0,0.0,90,Clouds,May,Monday,21
None,291.39,0.0,0.0,1,Mist,May,Monday,22
None,291.22,0.0,0.0,40,Mist,May,Monday,23
None,291.16,0.0,0.0,1,Mist,May,Tuesday,0
None,291.1,0.0,0.0,75,Rain,May,Tuesday,1
None,291.1,0.0,0.0,75,Mist,May,Tuesday,1
None,290.87,0.0,0.0,40,Mist,May,Tuesday,2
None,290.62,0.0,0.0,90,Rain,May,Tuesday,3
None,290.62,0.0,0.0,90,Mist,May,Tuesday,3
None,290.06,0.0,0.0,75,Rain,May,Tuesday,4
None,290.06,0.0,0.0,75,Mist,May,Tuesday,4
None,289.78,0.0,0.0,90,Rain,May,Tuesday,5
None,289.68,0.0,0.0,90,Rain,May,Tuesday,6
None,289.68,0.0,0.0,90,Rain,May,Tuesday,6
None,289.68,0.0,0.0,90,Drizzle,May,Tuesday,6
None,289.78,0.0,0.0,90,Rain,May,Tuesday,7
None,289.78,0.0,0.0,90,Drizzle,May,Tuesday,7
None,289.78,0.0,0.0,90,Rain,May,Tuesday,7
None,289.89,0.0,0.0,90,Rain,May,Tuesday,8
None,289.89,0.0,0.0,90,Mist,May,Tuesday,8
None,289.89,0.0,0.0,90,Drizzle,May,Tuesday,8
None,290.57,0.0,0.0,90,Drizzle,May,Tuesday,9
None,290.57,0.0,0.0,90,Rain,May,Tuesday,9
None,291.94,0.0,0.0,40,Clouds,May,Tuesday,10
None,293.5,0.0,0.0,40,Clouds,May,Tuesday,11
None,293.98,0.0,0.0,75,Clouds,May,Tuesday,12
None,293.71,0.0,0.0,90,Rain,May,Tuesday,13
None,292.82,0.0,0.0,90,Rain,May,Tuesday,14
None,292.71,0.0,0.0,90,Clouds,May,Tuesday,15
None,293.18,0.0,0.0,75,Clouds,May,Tuesday,16
None,293.61,0.0,0.0,75,Clouds,May,Tuesday,17
None,294.29,0.0,0.0,90,Clouds,May,Tuesday,18
None,294.03,0.0,0.0,75,Clouds,May,Tuesday,19
None,293.38,0.0,0.0,90,Clouds,May,Tuesday,20
None,292.57,0.0,0.0,90,Rain,May,Tuesday,21
None,292.57,0.0,0.0,90,Rain,May,Tuesday,21
None,291.71,0.0,0.0,40,Rain,May,Tuesday,22
None,290.39,0.0,0.0,90,Thunderstorm,May,Tuesday,23
None,290.39,0.0,0.0,90,Mist,May,Tuesday,23
None,290.39,0.0,0.0,90,Thunderstorm,May,Tuesday,23
None,290.39,0.0,0.0,90,Rain,May,Tuesday,23
None,290.39,0.0,0.0,90,Rain,May,Tuesday,23
None,289.11,0.0,0.0,90,Rain,May,Wednesday,0
None,289.11,0.0,0.0,90,Mist,May,Wednesday,0
None,288.42,0.0,0.0,75,Clouds,May,Wednesday,1
None,288.03,0.0,0.0,90,Clouds,May,Wednesday,2
None,287.69,0.0,0.0,40,Mist,May,Wednesday,3
None,287.18,0.0,0.0,75,Mist,May,Wednesday,4
None,286.93,0.0,0.0,90,Mist,May,Wednesday,5
None,287.1,0.0,0.0,90,Mist,May,Wednesday,6
None,287.09,0.0,0.0,90,Mist,May,Wednesday,7
None,287.24,0.0,0.0,90,Mist,May,Wednesday,8
None,287.28,0.0,0.0,90,Clouds,May,Wednesday,9
None,287.67,0.0,0.0,90,Clouds,May,Wednesday,10
None,287.64,0.0,0.0,90,Clouds,May,Wednesday,11
None,287.91,0.0,0.0,90,Rain,May,Wednesday,12
None,287.19,0.0,0.0,90,Rain,May,Wednesday,13
None,287.19,0.0,0.0,90,Mist,May,Wednesday,13
None,287.07,0.0,0.0,90,Mist,May,Wednesday,14
None,287.07,0.0,0.0,90,Drizzle,May,Wednesday,14
None,286.64,0.0,0.0,90,Rain,May,Wednesday,15
None,286.64,0.0,0.0,90,Mist,May,Wednesday,15
None,286.64,0.0,0.0,90,Drizzle,May,Wednesday,15
None,286.64,0.0,0.0,90,Drizzle,May,Wednesday,15
None,286.93,0.0,0.0,90,Mist,May,Wednesday,16
None,286.93,0.0,0.0,90,Rain,May,Wednesday,16
None,286.93,0.0,0.0,90,Rain,May,Wednesday,16
None,287.12,0.0,0.0,90,Drizzle,May,Wednesday,17
None,287.12,0.0,0.0,90,Rain,May,Wednesday,17
None,286.4,0.0,0.0,90,Drizzle,May,Wednesday,18
None,286.4,0.0,0.0,90,Rain,May,Wednesday,18
None,286.4,0.0,0.0,90,Rain,May,Wednesday,18
None,285.35,0.0,0.0,90,Rain,May,Wednesday,19
None,285.35,0.0,0.0,90,Mist,May,Wednesday,19
None,284.68,0.0,0.0,90,Rain,May,Wednesday,20
None,284.68,0.0,0.0,90,Mist,May,Wednesday,20
None,284.68,0.0,0.0,90,Rain,May,Wednesday,20
None,284.68,0.0,0.0,90,Drizzle,May,Wednesday,20
None,283.88,0.0,0.0,90,Rain,May,Wednesday,21
None,283.88,0.0,0.0,90,Mist,May,Wednesday,21
None,283.88,0.0,0.0,90,Drizzle,May,Wednesday,21
None,283.88,0.0,0.0,90,Rain,May,Wednesday,21
None,283.31,0.0,0.0,90,Rain,May,Wednesday,22
None,283.31,0.0,0.0,90,Mist,May,Wednesday,22
None,283.31,0.0,0.0,90,Drizzle,May,Wednesday,22
None,283.31,0.0,0.0,90,Drizzle,May,Wednesday,22
None,282.9,0.0,0.0,90,Mist,May,Wednesday,23
None,282.9,0.0,0.0,90,Drizzle,May,Wednesday,23
None,282.9,0.0,0.0,90,Rain,May,Wednesday,23
None,282.45,0.0,0.0,90,Mist,May,Thursday,0
None,281.91,0.0,0.0,90,Mist,May,Thursday,1
None,281.8,0.0,0.0,90,Mist,May,Thursday,2
None,281.8,0.0,0.0,90,Drizzle,May,Thursday,2
None,281.22,0.0,0.0,90,Drizzle,May,Thursday,3
None,281.22,0.0,0.0,90,Drizzle,May,Thursday,3
None,281.04,0.0,0.0,90,Rain,May,Thursday,4
None,281.04,0.0,0.0,90,Drizzle,May,Thursday,4
None,280.7,0.0,0.0,90,Drizzle,May,Thursday,5
None,280.71,0.0,0.0,90,Clouds,May,Thursday,6
None,280.66,0.0,0.0,90,Mist,May,Thursday,7
None,280.66,0.0,0.0,90,Rain,May,Thursday,7
None,280.96,0.0,0.0,90,Mist,May,Thursday,8
None,280.96,0.0,0.0,90,Rain,May,Thursday,8
None,281.35,0.0,0.0,90,Mist,May,Thursday,9
None,281.93,0.0,0.0,90,Mist,May,Thursday,10
None,282.25,0.0,0.0,90,Clouds,May,Thursday,11
None,282.76,0.0,0.0,90,Rain,May,Thursday,12
None,282.76,0.0,0.0,90,Rain,May,Thursday,12
None,283.5,0.0,0.0,90,Drizzle,May,Thursday,13
None,283.5,0.0,0.0,90,Rain,May,Thursday,13
None,283.99,0.0,0.0,90,Rain,May,Thursday,14
None,283.99,0.0,0.0,90,Drizzle,May,Thursday,14
None,284.25,0.0,0.0,90,Rain,May,Thursday,15
None,284.25,0.0,0.0,90,Drizzle,May,Thursday,15
None,284.23,0.0,0.0,90,Rain,May,Thursday,16
None,284.23,0.0,0.0,90,Mist,May,Thursday,16
None,284.23,0.0,0.0,90,Drizzle,May,Thursday,16
None,284.22,0.0,0.0,90,Drizzle,May,Thursday,17
None,284.22,0.0,0.0,90,Rain,May,Thursday,17
None,284.08,0.0,0.0,90,Drizzle,May,Thursday,18
None,284.08,0.0,0.0,90,Rain,May,Thursday,18
None,283.92,0.0,0.0,90,Drizzle,May,Thursday,19
None,283.92,0.0,0.0,90,Rain,May,Thursday,19
None,283.43,0.0,0.0,90,Rain,May,Thursday,20
None,283.43,0.0,0.0,90,Drizzle,May,Thursday,20
None,283.29,0.0,0.0,90,Rain,May,Thursday,21
None,283.43,0.0,0.0,90,Rain,May,Thursday,22
None,283.75,0.0,0.0,90,Clouds,May,Thursday,23
None,283.82,0.0,0.0,90,Clouds,May,Friday,0
None,283.01,0.0,0.0,1,Clear,May,Friday,1
None,282.26,0.0,0.0,1,Clear,May,Friday,2
None,281.64,0.0,0.0,1,Clear,May,Friday,3
None,281.07,0.0,0.0,1,Clear,May,Friday,4
None,280.4,0.0,0.0,1,Clear,May,Friday,5
None,279.95,0.0,0.0,1,Clear,May,Friday,6
None,279.89,0.0,0.0,1,Clear,May,Friday,7
None,280.5,0.0,0.0,1,Clear,May,Friday,8
None,281.42,0.0,0.0,1,Clear,May,Friday,9
None,282.64,0.0,0.0,1,Clear,May,Friday,10
None,284.41,0.0,0.0,1,Clear,May,Friday,11
None,285.49,0.0,0.0,1,Clear,May,Friday,12
None,287.19,0.0,0.0,1,Clear,May,Friday,13
None,288.33,0.0,0.0,1,Clear,May,Friday,14
None,289.17,0.0,0.0,1,Clear,May,Friday,15
None,289.9,0.0,0.0,1,Clear,May,Friday,16
None,290.41,0.0,0.0,5,Clear,May,Friday,17
None,290.68,0.0,0.0,1,Clear,May,Friday,18
None,290.35,0.0,0.0,1,Clear,May,Friday,19
None,289.37,0.0,0.0,1,Clear,May,Friday,20
None,287.47,0.0,0.0,1,Clear,May,Friday,21
None,285.62,0.0,0.0,1,Clear,May,Friday,22
None,284.06,0.0,0.0,1,Clear,May,Friday,23
None,282.84,0.0,0.0,1,Clear,May,Saturday,0
None,281.79,0.0,0.0,1,Clear,May,Saturday,1
None,280.93,0.0,0.0,1,Clear,May,Saturday,2
None,279.9,0.0,0.0,1,Clear,May,Saturday,3
None,278.64,0.0,0.0,1,Clear,May,Saturday,4
None,277.65,0.0,0.0,1,Clear,May,Saturday,5
None,277.09,0.0,0.0,1,Clear,May,Saturday,6
None,278.24,0.0,0.0,1,Clear,May,Saturday,7
None,281.32,0.0,0.0,1,Clear,May,Saturday,8
None,284.01,0.0,0.0,1,Clear,May,Saturday,9
None,285.89,0.0,0.0,1,Clear,May,Saturday,10
None,288.05,0.0,0.0,1,Clear,May,Saturday,11
None,289.3,0.0,0.0,1,Clear,May,Saturday,12
None,290.56,0.0,0.0,1,Clear,May,Saturday,13
None,291.46,0.0,0.0,1,Clear,May,Saturday,14
None,292.21,0.0,0.0,1,Clear,May,Saturday,15
None,292.58,0.0,0.0,75,Clouds,May,Saturday,16
None,292.34,0.0,0.0,90,Clouds,May,Saturday,17
None,291.87,0.0,0.0,40,Clouds,May,Saturday,18
